id,title,vote,answer,view_num,link,time,author,reputation,combination,issues being discuss,solution,question contain code,Solution type,Solved,answer or highest vote,Symptoms ,SDLC,Special case,Taxonomy_Second,Taxonomy_Third
6730062,Passing common types between Java and (Rhino) Javascript,8,3,12216,https://stackoverflow.com/questions/6730062/passing-common-types-between-java-and-rhino-javascript,2011-07-18 07:57:55,The Archetypal Paul,38.7k,java|javascript,I'm unclear on the rules for how types are converted between Javascript and Java when using (Mozilla) Rhino.,how it converts JavaScript types to Java types: http://www-archive.mozilla.org/js/liveconnect/lc3_method_overloading.html#InvocationConversion.(5 votes),Yes,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,5,Data handling,Coding,,Data format/compatibility,
6937144,Sending Javascript Object to PHP via Ajax,22,3,54150,https://stackoverflow.com/questions/6937144/sending-javascript-object-to-php-via-ajax,2011-08-04 06:37:22,Eric T,856,javascript|php,What can I put in this function to pull the array into the php script I'm trying to call ('create_amenities.php')?,"If your array has more then 1 dimension or is an associative array you should use JSON.
Json turns a complete array structure into a string. This string can easily send to your php application and turned back into a php array.(56 votes)",Yes,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,57,Data handling,Coding,,Data format/compatibility,
8217269,Decrypting strings in Python that were encrypted with MCRYPT_RIJNDAEL_256 in PHP,14,3,15856,https://stackoverflow.com/questions/8217269/decrypting-strings-in-python-that-were-encrypted-with-mcrypt-rijndael-256-in-php,2011-11-21 19:19:30,dharmesh,245,php|python,"I have a function in PHP that encrypts text
How do I decrypt these values in Python?","To decrypt this form of encryption, you will need to get a version of Rijndael.(17 votes)",Yes,"SA2.1, SA2.2, SB1, SB2",Yes,17,Data handling,Coding,,Data format/compatibility,
8418450,How to use std::vector in PHP using SWIG,10,2,1468,https://stackoverflow.com/questions/8418450/how-to-use-stdvector-in-php-using-swig,2011-12-07 16:08:13,drewag,85.4k,c++|php,How can I either get this to return an object that I can iterate through (preferably with a foreach loop) or how can I iterate through this resource?,"In the end this is what I did to convert the vector into a PHP array (put this in the interface file for MyOtherClass):

%typemap(out) const std::vector<STF::MyOtherClass>&
{
    array_init( return_value );

    std::vector<STF::MyOtherClass>::const_iterator itr;

    itr = $1->begin();

    for( itr; itr != $1->end(); itr++ )
    {
        zval* tmp;

        STF::MyOtherClass * res = new STF::MyOtherClass( *itr );

        MAKE_STD_ZVAL( tmp );

        swig_type_info type = *$descriptor(STF::MyOtherClass*);
        type.name = (char*)""_p_CustomNamespace\\MyOtherClass"";

        SWIG_SetPointerZval( tmp, res, &type, 2 );

        add_next_index_zval( return_value, tmp );
    }
}
The %template that awoodland did not work for me. I think it is probably because I did not put the PHP class in a different custom namespace. Instead, I did this manually and passed in the exact php class I wanted it to use.",Yes,"SA2.1, SA2.2, SB1",Yes,1,Data handling,Coding,not high vote answer,Data format/compatibility,
8659275,How to store the result of an executed shell command in a variable in python?,30,5,72688,https://stackoverflow.com/questions/8659275/how-to-store-the-result-of-an-executed-shell-command-in-a-variable-in-python,2011-12-28 17:39:18,user567879,4383,python|shell,How to get the result stored in a variable?,Use the subprocess module instead(48 votes),Yes,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,51,Data handling,Coding,,Data format/compatibility,
8823925,How to return an array from an AJAX call?,50,6,162020,https://stackoverflow.com/questions/8823925/how-to-return-an-array-from-an-ajax-call,2012-01-11 17:36:51,k_sel,665,javascript|php,"I'm searching for a better solution to making an AJAX call with jQuery, having the PHP file return an array, and have it come out client-side as a Javascript array.",Use JSON to transfer data types (arrays and objects) between client and server.(127 votes),Yes,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,131,Data handling,Coding,,Data format/compatibility,
8897294,Swig python - c++ how to use type int8_t,18,1,4820,https://stackoverflow.com/questions/8897294/swig-python-c-how-to-use-type-int8-t,2012-01-17 15:31:48,Stefano,3635,c++|python,"I have a C function that takes as paramenter an 8 bit integer
int8_t foo( int8_t x );
I would like to call this function from my python code using a swig interface but int8_t type do not exists in python. In order to have this kind of types exists a python module called numpy. Even using this yet I do not manage to make the 2 comunicating.
Do you know if there is any way of defining such a type in the SWIG interfacve in order to be able to use it from python??","In your SWIG interface file use:
%include ""stdint.i""
before you first use uint8_t. SWIG will then apply an appropriate typemap for you.(31 votes)",Yes,"SA2.1, SA2.2, SB1",Yes,34,Data handling,Coding,,Data format/compatibility,
9755911,Send PHP date to JavaScript date format,27,8,80336,https://stackoverflow.com/questions/9755911/send-php-date-to-javascript-date-format,2012-03-18 04:06:26,jribeiro,3159,javascript|php,I want to pass my PHP server time to my JavaScript file.,"The PHP code in Luna's answer with echo date isn't exactly like JavaScript code. This will mimic the JavaScript code exactly:
echo date('D M d Y H:i:s O');(58 votes)",Yes,"SA2.1, SA2.2, SB1, SB2",Yes,58,Data handling,Coding,,Data format/compatibility,
10060174,Wrapping C function in Cython and NumPy,10,2,3645,https://stackoverflow.com/questions/10060174/wrapping-c-function-in-cython-and-numpy,2012-04-08 03:33:45,Peter,335,c++|python,"get ""Python objects cannot be cast to pointers of primitive types"" error",add cdef np.ndarray before the out_array assignement(5 votes),Yes,"SA2.1, SA2.2, SB1",Yes,5,Data handling,Coding,,Interoperability,
10237983,Upload to PHP server from c sharp client application,16,2,17887,https://stackoverflow.com/questions/10237983/upload-to-php-server-from-c-sharp-client-application,2012-04-19 22:51:59,Fawzan Izy,1217,c#|php,Currently i have a c sharp application (Client app). and a web application written php. I want to transfer some files whenever a particular action is performed at client side. Here is the client code to upload the file to php server..,"Your current PHP code is for handling multiple file uploads, but your C# code is only uploading one file.
You need to modify your PHP code somewhat, removing the foreach loop(14 votes)",Yes,"SA1, SA2.1, SA2.2, SB1, SB2",Yes,14,Data handling,Coding,,Interoperability,
10440777,How do I encrypt in Python and decrypt in Java?,7,3,6456,https://stackoverflow.com/questions/10440777/how-do-i-encrypt-in-python-and-decrypt-in-java,2012-05-03 23:32:02,Chris B.,63.8k,java|python,"I'm trying to encrypt some data in a Python program and save it out, then decrypt that data in a Java program. ",The reason you have a problem is because the security policy limits your key size to 128-bit and you are attempting to use a 256-bit key (need Java Cryptography Extension (JCE) Unlimited Strength Jurisdiction Policy Files).(6 votes),Yes,"SA2.1, SB1",Yes,6,Data handling,Coding,,Data format/compatibility,
10440777,How do I encrypt in Python and decrypt in Java?,7,3,6456,https://stackoverflow.com/questions/10440777/how-do-i-encrypt-in-python-and-decrypt-in-java,2012-05-03 23:32:02,Chris B.,63.8k,java|python,"I'm trying to encrypt some data in a Python program and save it out, then decrypt that data in a Java program. ",The reason you have a problem is because the security policy limits your key size to 128-bit and you are attempting to use a 256-bit key (need Java Cryptography Extension (JCE) Unlimited Strength Jurisdiction Policy Files).(6 votes),Yes,"SA2.1, SB1, SB2",Yes,6,Data handling,Coding,,Data format/compatibility,
10813346,"Pass, return and convert to vectors list of lists over JNI",26,4,14940,https://stackoverflow.com/questions/10813346/pass-return-and-convert-to-vectors-list-of-lists-over-jni,2012-05-30 09:17:36,George,884,c++|java,"How correct pass and return list of lists?
How convert list of lists of objects in vector of vectors of objects and backward?","On java part:
1 - Create array from list of points
On c++ part:
2 - build input vector
3 - calculation lines
4 - build output array
Java part
5 - Create list of lines from returned array(18 votes)",Yes,"SA2.1, SA2.2, SB1",Yes,18,Data handling,Coding,double cate,Data format/compatibility,
10831758,Parsing PHP/JSON data in Javascript,8,5,14032,https://stackoverflow.com/questions/10831758/parsing-php-json-data-in-javascript,2012-05-31 10:24:56,Sushil,308,javascript|php,"I'm trying to communicate AJAX, JSON to PHP and then PHP returns some data and I'm trying to parse it with Javascrpt.",JSON.parse(data) should do the trick.(11 votes),Yes,"SA2.2, SB1",Yes,11,Data handling,Coding,,Data format/compatibility,
10837022,Convert PHP date into javascript date format,24,7,54872,https://stackoverflow.com/questions/10837022/convert-php-date-into-javascript-date-format,2012-05-31 15:51:23,LeeTee,5435,javascript|php,I have a date within my array and it's not in the correct JavaScript format. How can I convert this within PHP so it is?,"You should probably just use a timestamp, then convert it to a Javascript date(34 votes)",Yes,"SA2.1, SA2.2, SB1",Yes,36,Data handling,Coding,,Data format/compatibility,
11190114,"Encryption and Decryption between Android, PHP & node.js",10,3,4309,https://stackoverflow.com/questions/11190114/encryption-and-decryption-between-android-php-node-js,2012-06-25 13:15:16,giggsey,913,java|php,"I'm trying to encrypt a string in Java on Android, and then decrypt it using PHP and/or node.js",Padding was the problem with PHP.(5 votes),Yes,"SA2.1, SA2.2, SB1",Yes,5,Data handling,Coding,,Data format/compatibility,
11722790,How to Convert JavaScript Date to Date in Java?,38,6,48164,https://stackoverflow.com/questions/11722790/how-to-convert-javascript-date-to-date-in-java,2012-07-30 13:41:33,angaraeski,409,java|javascript,I need to convert JsDate to java.util.Date. I searched but I couldn't find anything.,"The best way of dates conversion is using time in milliseconds, UTC. Both JS Date object and java.util.Date class support conversion to milliseconds (getTime()) and instantiating from milliseconds (using constructor). (38 votes)",Yes,"SA2.1, SB1",Yes,39,Data handling,Coding,,Data format/compatibility,
12182121,Escaping javascript string in java,14,3,17269,https://stackoverflow.com/questions/12182121/escaping-javascript-string-in-java,2012-08-29 16:08:19,A_Elric,2227,java|javascript,"I need to make this into a string in java:

 <script type=""text/javascript"">document.write(""<img src=\""UpArrow.png\"" /> \""); </script>
Can someone help? I keep trying and it ends up like this...

return ""<script type=\""text/javascript\"">document.write(\""<img src=\""UpArrow.png\"" /> \""); </script>"";
Which doesn't work because I need to double escape the quotes before and after UpArrow.png. since it needs to be escaped in javascript and not in java.

.

.

2019 Update: If you are looking at this, god help your soul. This is awful code and if you're trying to do things this way you're doing it wrong (As others suggested to me).

The correct way to do this would be jquery or one of the zillion DOM-modifying frameworks that exist now and popping stuff into / out of the scope of the DOM.

If you are doing this, you should not look at the code above or the solutions below, but should instead go learn more, as this is a path to make spaghetti code.",Apache commons have a methods just for this in StringEscapeUtils : the escapeJavaScript method.(21 votes),Yes,"SA1, SB2",Yes,22,Data handling,Coding,,Data format/compatibility,
12482856,Proper Way to Convert JSON Date to .NET DateTime During Deserialization,15,6,57345,https://stackoverflow.com/questions/12482856/proper-way-to-convert-json-date-to-net-datetime-during-deserialization,2012-09-18 18:29:14,Bob Horn,29.5k,c#|javascript,"I have a javascript function that calls an MVC controller with JSON data
On the server side, within the controller, I can't seem to get past this error:
/Date(1347992529530)/ is not a valid value for DateTime.
That exception happens when I call Deserialize()","In my javascript, I was serializing the data using the JavaScriptSerializer. After much googling, I found this article that shows how to serialize using JsonConvert that causes a more .NET-friendly DateTime to be used.(13 votes)",Yes,"SA2.1, SA2.2, SB1, SB2",Yes,13,Data handling,Coding,,Data format/compatibility,
