id,title,vote,answer,view_num,link,time,author,reputation,combination,relevant
370195,"When and why will a compiler initialise memory to 0xCD, 0xDD, etc. on malloc/free/new/delete?",129,9,29203,https://stackoverflow.com/questions/370195/when-and-why-will-a-compiler-initialise-memory-to-0xcd-0xdd-etc-on-malloc-fre,2008-12-16 00:41:59,LeopardSkinPillBoxHat,26.2k,c|c++,no
759703,"Comment the interface, implementation or both?",128,9,33799,https://stackoverflow.com/questions/759703/comment-the-interface-implementation-or-both,Apr 17 '09 at 9:19,ng5000,11.1k,c#|java,no
11178426,How can I pass data from Flask to JavaScript in a template?,128,9,171534,https://stackoverflow.com/questions/11178426/how-can-i-pass-data-from-flask-to-javascript-in-a-template,2012-06-24 14:50:39,mea,1283,javascript|python,yes
3345363,Kill some processes by .exe file name,127,6,172273,https://stackoverflow.com/questions/3345363/kill-some-processes-by-exe-file-name,2010-07-27 15:42:57,Aliasghar Yaghoobzadeh,1291,c#|c++,no
301536,What is the Java equivalent of PHP var_dump?,127,11,99836,https://stackoverflow.com/questions/301536/what-is-the-java-equivalent-of-php-var-dump,Nov 19 '08 at 10:49,Jon Cram,14.5k,java|php,no
1686390,Python-equivalent of short-form ¡°if¡± in C++ [duplicate],125,4,127386,https://stackoverflow.com/questions/1686390/python-equivalent-of-short-form-if-in-c,2009-11-06 09:13:59,huy,4074,c++|python,no
33272994,Why does Clang optimize away x * 1.0 but NOT x + 0.0?,125,2,5901,https://stackoverflow.com/questions/33272994/why-does-clang-optimize-away-x-1-0-but-not-x-0-0,2015-10-22 03:38:39,user541686,183k,c|c++,no
246725,How do I add tab completion to the Python shell?,125,9,75820,https://stackoverflow.com/questions/246725/how-do-i-add-tab-completion-to-the-python-shell,Oct 29 '08 at 13:09,ashchristopher,19.9k,python|shell,no
18731707,Why does C++11 not support designated initializer lists as C99? [closed],124,5,59580,https://stackoverflow.com/questions/18731707/why-does-c11-not-support-designated-initializer-lists-as-c99,2013-09-11 02:26:45,xmllmx,31.8k,c|c++,no
5256313,C/C++ macro string concatenation,124,3,194716,https://stackoverflow.com/questions/5256313/c-c-macro-string-concatenation,2011-03-10 06:36:03,tvr,3865,c|c++,no
1119370,Where do I find the definition of size_t?,124,9,189722,https://stackoverflow.com/questions/1119370/where-do-i-find-the-definition-of-size-t,2009-07-13 13:14:10,Eliseo Ocampos,2175,c|c++,no
13851528,How to pop an alert message box using PHP?,124,8,749229,https://stackoverflow.com/questions/13851528/how-to-pop-an-alert-message-box-using-php,2012-12-13 01:27:37,adil,1287,javascript|php,no
38296756,What is the idiomatic way in CMAKE to add the -fPIC compiler option?,123,1,57092,https://stackoverflow.com/questions/38296756/what-is-the-idiomatic-way-in-cmake-to-add-the-fpic-compiler-option,2016-07-10 21:50:25,10110110101,11.3k,c|c++,no
8159321,request exceeds the configured maxQueryStringLength when using [Authorize],122,4,128937,https://stackoverflow.com/questions/8159321/request-exceeds-the-configured-maxquerystringlength-when-using-authorize,2011-11-16 21:57:45,Sabre,1970,c#|javascript,no
757059,Position of least significant bit that is set,122,22,80359,https://stackoverflow.com/questions/757059/position-of-least-significant-bit-that-is-set,2009-04-16 16:54:48,peterchen,38.3k,c|c++,no
2940367,What is more efficient? Using pow to square or just multiply it with itself?,121,7,105393,https://stackoverflow.com/questions/2940367/what-is-more-efficient-using-pow-to-square-or-just-multiply-it-with-itself,2010-05-30 21:17:52,,,c|c++,no
5004162,What does it mean for a data structure to be ¡°intrusive¡±?,120,2,16219,https://stackoverflow.com/questions/5004162/what-does-it-mean-for-a-data-structure-to-be-intrusive,2011-02-15 13:22:09,Rudiger,1203,c|c++,no
3581741,C# equivalent to Java's charAt()?,119,6,155115,https://stackoverflow.com/questions/3581741/c-sharp-equivalent-to-javas-charat,Aug 27 '10 at 6:09,ratty,11.7k,c#|java,no
1825964,C/C++ maximum stack size of program,119,6,142335,https://stackoverflow.com/questions/1825964/c-c-maximum-stack-size-of-program,2009-12-01 12:42:34,avd,11.8k,c|c++,no
195853,Spinlock versus Semaphore,119,11,69312,https://stackoverflow.com/questions/195853/spinlock-versus-semaphore,2008-10-12 18:58:38,iankits,2344,c|c++,no
177437,What does 'const static' mean in C and C++?,119,12,193698,https://stackoverflow.com/questions/177437/what-does-const-static-mean-in-c-and-c,2008-10-07 06:59:39,c0m4,3913,c|c++,no
9597052,How to retrieve Request Payload,119,2,99747,https://stackoverflow.com/questions/9597052/how-to-retrieve-request-payload,2012-03-07 06:56:28,nkuhta,7528,javascript|php,no
3002110,#include in .h or .c / .cpp?,118,4,82150,https://stackoverflow.com/questions/3002110/include-in-h-or-c-cpp,2010-06-08 23:33:05,Louise,4955,c|c++,no
19651788,What's the meaning of exception code ??¨²EXC_I386_GPFLT??¨´?,117,12,95076,https://stackoverflow.com/questions/19651788/whats-the-meaning-of-exception-code-exc-i386-gpflt,2013-10-29 07:06:55,Lewen,1613,c|c++,no
1995053,const char* concatenation,117,12,222408,https://stackoverflow.com/questions/1995053/const-char-concatenation,2010-01-03 14:02:57,Anthoni Caldwell,1205,c|c++,no
162480,'const int' vs. 'int const' as function parameters in C++ and C,117,9,97798,https://stackoverflow.com/questions/162480/const-int-vs-int-const-as-function-parameters-in-c-and-c,2008-10-02 14:11:02,Nils Pipenbrinck,74.6k,c|c++,no
1201593,Where is C not a subset of C++? [closed],116,12,23642,https://stackoverflow.com/questions/1201593/where-is-c-not-a-subset-of-c,2009-07-29 16:46:48,n00ki3,12.4k,c|c++,no
18413014,Run a JAR file from the command line and specify classpath,115,5,219778,https://stackoverflow.com/questions/18413014/run-a-jar-file-from-the-command-line-and-specify-classpath,Aug 23 '13 at 22:50,SnakeDoc,10.3k,java|shell,no
9003072,Unable to load DLL (Module could not be found HRESULT: 0x8007007E),114,17,349830,https://stackoverflow.com/questions/9003072/unable-to-load-dll-module-could-not-be-found-hresult-0x8007007e,2012-01-25 12:55:50,Ingimar Andresson,1481,c#|c++,no
2806545,Does Java have something like C#'s ref and out keywords?,113,7,107904,https://stackoverflow.com/questions/2806545/does-java-have-something-like-cs-ref-and-out-keywords,May 10 '10 at 21:21,devoured elysium,85.8k,c#|java,no
498106,How do I compile a Visual Studio project from the command-line?,113,6,160109,https://stackoverflow.com/questions/498106/how-do-i-compile-a-visual-studio-project-from-the-command-line,2009-01-31 02:52:25,John Mulder,7966,c++|python,no
27777071,Is ¡®int main;¡¯ a valid C/C++ program?,113,9,10074,https://stackoverflow.com/questions/27777071/is-int-main-a-valid-c-c-program,2015-01-05 09:58:20,Geoff Nixon,3129,c|c++,no
135069,#ifdef vs #if - which is better/safer as a method for enabling/disabling compilation of particular sections of code?,113,19,97160,https://stackoverflow.com/questions/135069/ifdef-vs-if-which-is-better-safer-as-a-method-for-enabling-disabling-compila,2008-09-25 18:28:04,Jon Cage,31.8k,c|c++,no
126279,C99 stdint.h header and MS Visual Studio,113,7,135260,https://stackoverflow.com/questions/126279/c99-stdint-h-header-and-ms-visual-studio,2008-09-24 09:53:01,Rob,67.3k,c|c++,no
33507566,¡°Mixed content blocked¡± when running an HTTP AJAX operation in an HTTPS page,113,8,273906,https://stackoverflow.com/questions/33507566/mixed-content-blocked-when-running-an-http-ajax-operation-in-an-https-page,2015-11-03 19:36:05,StormRage,1429,javascript|php,no
7322682,Best way to store JSON in an HTML attribute?,113,9,93274,https://stackoverflow.com/questions/7322682/best-way-to-store-json-in-an-html-attribute,2011-09-06 15:52:56,BadHorsie,12.4k,javascript|php,no
966960,What does -fPIC mean when building a shared library?,112,3,56635,https://stackoverflow.com/questions/966960/what-does-fpic-mean-when-building-a-shared-library,2009-06-08 20:54:36,,,c|c++,no
689677,Why cast unused return values to void?,112,9,40838,https://stackoverflow.com/questions/689677/why-cast-unused-return-values-to-void,2009-03-27 13:00:59,markh44,5228,c|c++,no
59593541,Why are the fast integer types faster than the other integer types?,111,3,7696,https://stackoverflow.com/questions/59593541/why-are-the-fast-integer-types-faster-than-the-other-integer-types,2020-01-04 18:16:19,RobertS supports Monica Cellio,12.3k,c|c++,no
8500677,What is uint_fast32_t and why should it be used instead of the regular int and uint32_t?,110,4,45066,https://stackoverflow.com/questions/8500677/what-is-uint-fast32-t-and-why-should-it-be-used-instead-of-the-regular-int-and-u,2011-12-14 07:11:14,Amumu,14.9k,c|c++,no
4949254,const char * const versus const char *?,110,12,84522,https://stackoverflow.com/questions/4949254/const-char-const-versus-const-char,2011-02-09 19:02:20,pict,1153,c|c++,no
22288569,How do I activate a virtualenv inside PyCharm's terminal?,110,22,124848,https://stackoverflow.com/questions/22288569/how-do-i-activate-a-virtualenv-inside-pycharms-terminal,Mar 9 '14 at 21:43,Chris Cogdon,5291,python|shell,no
16777456,What is the fastest integer division supporting division by zero no matter what the result is?,109,4,6360,https://stackoverflow.com/questions/16777456/what-is-the-fastest-integer-division-supporting-division-by-zero-no-matter-what,2013-05-27 16:52:36,philipp,1645,c|c++,no
5693360,Why is an MD5 hash created by Python different from one created using echo and md5sum in the shell?,109,1,8860,https://stackoverflow.com/questions/5693360/why-is-an-md5-hash-created-by-python-different-from-one-created-using-echo-and-m,Apr 17 '11 at 11:54,mailGO,1109,python|shell,no
2700696,How do I submit disabled input in ASP.NET MVC?,108,13,85386,https://stackoverflow.com/questions/2700696/how-do-i-submit-disabled-input-in-asp-net-mvc,2010-04-23 17:38:43,Sanchitos,7223,c#|javascript,no
38563707,(A + B + C) ¡Ù (A + C + B?) and compiler reordering,108,6,9802,https://stackoverflow.com/questions/38563707/a-b-c-%e2%89%a0-a-c-b-and-compiler-reordering,2016-07-25 09:08:42,Tal,1711,c|c++,no
15485354,AngularJS HTTP post to PHP and undefined,108,9,132294,https://stackoverflow.com/questions/15485354/angularjs-http-post-to-php-and-undefined,2013-03-18 19:35:06,Ronnie,10.4k,javascript|php,yes
3854867,What is for Python what 'explode' is for PHP?,108,2,96086,https://stackoverflow.com/questions/3854867/what-is-for-python-what-explode-is-for-php,Oct 4 '10 at 11:38,Rajasekar,16.8k,php|python,no
4326414,Set breakpoint in C or C++ code programmatically for gdb on Linux,107,6,78233,https://stackoverflow.com/questions/4326414/set-breakpoint-in-c-or-c-code-programmatically-for-gdb-on-linux,2010-12-01 16:17:35,J. Polfer,10.9k,c|c++,no
1516609,"Difference between CC, gcc and g++?",107,3,84014,https://stackoverflow.com/questions/1516609/difference-between-cc-gcc-and-g,2009-10-04 14:55:24,vehomzzz,36.1k,c|c++,no
16349925,What is the significance of initializing direction arrays below with given values when developing chess program?,106,3,3322,https://stackoverflow.com/questions/16349925/what-is-the-significance-of-initializing-direction-arrays-below-with-given-value,2013-05-03 00:44:07,ejjyrex,1111,c|c++,no
3751797,Can I call memcpy() and memmove() with ¡°number of bytes¡± set to zero?,106,2,34440,https://stackoverflow.com/questions/3751797/can-i-call-memcpy-and-memmove-with-number-of-bytes-set-to-zero,2010-09-20 13:14:35,sharptooth,156k,c|c++,no
31066693,What is the purpose of the html form tag,106,4,18555,https://stackoverflow.com/questions/31066693/what-is-the-purpose-of-the-html-form-tag,2015-06-26 06:49:00,D-Marc,1907,javascript|php,no
13842468,Comma in C/C++ macro,105,7,38770,https://stackoverflow.com/questions/13842468/comma-in-c-c-macro,2012-12-12 15:00:22,PoP,1635,c|c++,no
8564532,¡°:¡± (colon) in C struct - what does it mean? [duplicate],105,3,47488,https://stackoverflow.com/questions/8564532/colon-in-c-struct-what-does-it-mean,2011-12-19 16:45:10,Mohamed Maged,1063,c|c++,no
2143240,opengl: glFlush() vs. glFinish(),105,8,67143,https://stackoverflow.com/questions/2143240/opengl-glflush-vs-glfinish,2010-01-26 22:41:16,jay.lee,16.4k,c|c++,no
13874777,Regex exactly n OR m times,105,6,82823,https://stackoverflow.com/questions/13874777/regex-exactly-n-or-m-times,Dec 14 '12 at 8:03,FThompson,26.2k,java|php,no
40590216,Is it legal to index into a struct?,104,10,12483,https://stackoverflow.com/questions/40590216/is-it-legal-to-index-into-a-struct,2016-11-14 13:46:36,jcoder,27.4k,c|c++,no
523724,"C/C++ check if one bit is set in, i.e. int variable",104,21,271803,https://stackoverflow.com/questions/523724/c-c-check-if-one-bit-is-set-in-i-e-int-variable,2009-02-07 13:10:46,Milan,13.4k,c|c++,no
3091316,python ? (conditional/ternary) operator for assignments [duplicate],104,2,63486,https://stackoverflow.com/questions/3091316/python-conditional-ternary-operator-for-assignments,Jun 22 '10 at 8:07,Will,66.2k,c|python,no
5585343,Getting the return value of Javascript code in Selenium,104,2,80417,https://stackoverflow.com/questions/5585343/getting-the-return-value-of-javascript-code-in-selenium,2011-04-07 17:48:25,Eli Courtwright,157k,javascript|python,no
38552314,Why does everybody typedef over standard C types?,103,4,5894,https://stackoverflow.com/questions/38552314/why-does-everybody-typedef-over-standard-c-types,2016-07-24 12:59:38,Amomum,5144,c|c++,no
14371257,Make a program run slowly,103,7,13403,https://stackoverflow.com/questions/14371257/make-a-program-run-slowly,2013-01-17 02:28:13,RoboAlex,4388,c|c++,no
433895,Why are C character literals ints instead of chars?,103,12,21218,https://stackoverflow.com/questions/433895/why-are-c-character-literals-ints-instead-of-chars,2009-01-11 22:43:59,Joseph Garvin,17.9k,c|c++,no
20956229,Has Facebook sharer.php changed to no longer accept detailed parameters?,103,5,190217,https://stackoverflow.com/questions/20956229/has-facebook-sharer-php-changed-to-no-longer-accept-detailed-parameters,2014-01-06 17:59:17,tdous,1492,javascript|php,no
12053236,Python equivalent for PHP's implode?,103,2,71499,https://stackoverflow.com/questions/12053236/python-equivalent-for-phps-implode,Aug 21 '12 at 10:46,pythonian29033,4604,php|python,no
12825148,What is the meaning of the term arena in relation to memory?,102,4,26674,https://stackoverflow.com/questions/12825148/what-is-the-meaning-of-the-term-arena-in-relation-to-memory,2012-10-10 17:38:03,Nocturno,7130,c|c++,no
9146395,Reset C int array to zero : the fastest way?,102,7,169481,https://stackoverflow.com/questions/9146395/reset-c-int-array-to-zero-the-fastest-way,2012-02-05 02:22:17,Vincent,47.2k,c|c++,no
6106493,What does && mean in void *p = &&abc;,102,2,5484,https://stackoverflow.com/questions/6106493/what-does-mean-in-void-p-abc,2011-05-24 06:22:34,Brent Arias,721,c|c++,no
13104800,Is there a way to 'pretty' print MongoDB shell output to a file?,102,10,107515,https://stackoverflow.com/questions/13104800/is-there-a-way-to-pretty-print-mongodb-shell-output-to-a-file,2012-10-27 22:40:50,viper,2010,javascript|shell,no
17247471,How to run a python script from IDLE interactive shell?,102,15,313978,https://stackoverflow.com/questions/17247471/how-to-run-a-python-script-from-idle-interactive-shell,Jun 22 '13 at 5:03,,,python|shell,no
28501072,"how to check which version of nltk, scikit learn installed?",102,7,183897,https://stackoverflow.com/questions/28501072/how-to-check-which-version-of-nltk-scikit-learn-installed,Feb 13 '15 at 13:46,nlper,1797,python|shell,no
2673855,Java equivalent of C#'s verbatim strings with @,101,4,26435,https://stackoverflow.com/questions/2673855/java-equivalent-of-cs-verbatim-strings-with,Apr 20 '10 at 9:09,Simon Rigby,1686,c#|java,no
2635272,fastest (low latency) method for Inter Process Communication between Java and C/C++,101,10,63902,https://stackoverflow.com/questions/2635272/fastest-low-latency-method-for-inter-process-communication-between-java-and-c,2010-04-14 06:23:02,Bastien,1509,c++|java,no
