accepted,active,ans_num,answer,author,combination,link,question,reputation,time,title,viewed,vote
Accepted,2019-01-28 23:17:50Z,6,,user2314387,"php,shell,shell-exec",https://stackoverflow.com/questions/16932113/passing-multiple-php-variables-to-shell-exec,"I am calling test.sh from PHP using shell_exec method.,However, the command line script says it only received 1 argument: the /tmp/my_script.php,When i change the call to:,Code:,It says it received 3 arguments but the argv[1] and argv[2] are empty.,When i change the call to:,Code:,The script finally receives all 3 arguments as intended.,Do you always have to send just quoted text with the script and are not allowed to send a variable like $var? Or is there some special way you have to send a $var?",245,2013-06-05 05:22:34Z,Passing multiple PHP variables to shell_exec()? [duplicate],"
                        71k times
                    ","
            21
        "
Undetermined,2011-07-22 07:56:11Z,1,,Assaf,"c#,c++,exception,dll,interop",https://stackoverflow.com/questions/6780077/system-outofmemoryexception-when-getting-string-array-from-c-on-c-sharp,"My C++ function,My C# signature is,And the C# code itself:,The data is populated with no problems in c++ loop, but when  exiting FillArray I got ""An unhandled exception of type 'System.OutOfMemoryException' occurred"",Any ideas why?",139,2011-07-21 17:20:16Z,System.OutOfMemoryException when getting string array from c++ on c#,"
                        1k times
                    ","
            12
        "
Undetermined,2016-08-25 22:32:41Z,2,,user3736336,"c#,c++,visual-studio",https://stackoverflow.com/questions/39154055/how-to-pass-char-in-struct-from-c-sharp-to-c,"It feels like my problem is similar to ,.,So far, I have a struct defined in C++ like this:,and a function defined as:,and presumably the function like this:,Note that I can't actually change the C++ code (for various reasons) nor the header file.,My C# code looks like this:,However, calling refreshStatus is giving me System.AccessViolationException.,Can someone help me figure out how I can call this function in C++ from C#?",137,2016-08-25 20:16:43Z,How to pass char* in struct from c# to c++,"
                        1k times
                    ","
            6
        "
Accepted,2016-08-24 19:19:05Z,1,,wilbeibi,"java,c++,thrift,unions",https://stackoverflow.com/questions/35444656/thrift-java-client-cannot-handle-union-properly,"Dead simple thrift union example.
Env: latest thrift, cpp as server, java as client
,:,:,Somehow, java client cannot print out string properly. (I also wrote a python client, but that seems work),Full code on gist here: ","3,292",2016-02-16 22:57:45Z,Thrift java client cannot handle union properly,"
                        1k times
                    ","
            10
        "
Accepted,2021-06-01 07:17:17Z,4,,Buttle Butkus,"php,bash,shell,exit-code",https://stackoverflow.com/questions/18647841/retrieve-exit-status-from-php-script-inside-of-shell-script,"I have a bash shell script that calls a few PHP scripts like this.,I want to compose an error log and/or an activity report based on the results of those scripts.,Is there any way I can get the exit status of the php script in the shell script?,I could either use integer exit statuses or string messages.","8,709",2013-09-06 00:04:26Z,Retrieve exit status from php script inside of shell script,"
                        11k times
                    ","
            9
        "
Undetermined,2021-11-15 13:56:56Z,4,,John,"javascript,php,jquery,sql",https://stackoverflow.com/questions/37453671/can-i-run-a-sql-query-in-frontend-javascript,"I want to run a SQL query in a .JS file. I tried to add some PHP codes to it but it didn't work of course. ,I want to run the SQL query: ,. I want to show the price in the chart. Does anyone know how I can run this SQL query in the .JS file so I can get the item price from the database?,I am using the following JavaScript code: ",844,2016-05-26 06:58:20Z,Can I run a SQL query in frontend Javascript?,"
                        93k times
                    ","
            11
        "
Undetermined,2020-03-27 02:56:51Z,6,,garak,"c++,python,image-processing,opencv",https://stackoverflow.com/questions/11141336/filestorage-for-opencv-python-api,"I'm currently using , class for storing matrices , using OpenCV , API.,However, I have to write a Python Script that reads those , files.,I'm looking for existing OpenCV , that can read the , files generated by ","4,365",2012-06-21 15:18:00Z,FileStorage for OpenCV Python API,"
                        16k times
                    ","
            20
        "
Undetermined,2021-06-14 15:41:08Z,2,,Rak,"python,c,dictionary,ctypes",https://stackoverflow.com/questions/42506296/converting-python-dictionary-to-ctypes-structure,"I have a Python dictionary with the following entries:,I want to pass this to a C-function where the function is defined as:,On the Python side, I created an equivalent ctypes structure as:,and created an array of CA using:,Now I want to assign Tmp to CAarray in a loop such that,I have been struggling to get the syntax correct, and have failed so far. Help.,On the side, is there any routine/lib which can handle inter-conversion between Python variables and ctypes variables?",79,2017-02-28 10:31:00Z,Converting Python dictionary to ctypes structure,"
                        3k times
                    ","
            7
        "
Undetermined,2020-02-04 21:50:14Z,3,,user092,"python,linux,shell",https://stackoverflow.com/questions/43933897/set-environment-variables-by-file-using-python,"I have a file contains set of environment variables .,env_script.env:,I want set these environment variables by reading from file .
how can i do this in python,Tried sample code:,Please give some suggestion",389,2017-05-12 09:16:38Z,set environment variables by file using python,"
                        14k times
                    ","
            9
        "
Accepted,2016-04-02 12:12:06Z,4,,user1186173,"php,javascript",https://stackoverflow.com/questions/17048140/convert-multidimensional-php-array-to-javascript-array,"I'm trying to convert a PHP multidimensional array to a javascript array using the JSON encoder. When I do a var_dump, my php array looks like this:,This is the code I'm currently using in my view to try to convert it to a JavaScript array:,Whenever I run this code in the browser, the output of the conversion in the console is this:,Is this the correct structure for a javascript multidimensional array? I'm asking because it keeps giving me this error on the line above: ",535,2013-06-11 15:34:46Z,Convert Multidimensional PHP array to javascript array,"
                        16k times
                    ","
            7
        "
